location_id,latitude,longitude,prediction_time,crime_category,transaction_amount,recent_txn_count,recent_withdrawal_count,distance_to_recent_withdrawal_km,dist_from_last_txn_km,minutes_since_last_txn,withdrawals_past_1h,withdrawals_past_24h,location_density_30d,historical_location_risk,login_attempts,transaction_duration,customer_age,account_balance,hour,day_of_week,withdrawal_occurred
LOC_004,39.2904,-76.6122,2023-02-06 00:00:00,routine_transaction,30.7,1,1,820.03,1096.88,2880.0,0,0,7,0.5921,1,63.0,28,1663.31,0,0,0
LOC_025,25.7617,-80.1918,2023-02-06 00:00:00,suspicious_cash_withdrawal,327.67,1,0,1786.64,1786.64,50400.0,0,0,5,0.4992,1,122.0,42,844.55,0,0,0
LOC_017,39.7684,-86.1581,2023-02-06 00:00:00,unusual_online_activity,123.47,1,0,687.61,0.0,8640.0,0,0,6,0.6722,1,177.0,49,3215.76,0,0,0
LOC_041,32.2226,-110.9747,2023-02-06 00:00:00,suspicious_cash_withdrawal,432.68,1,0,0.0,1210.21,2880.0,0,0,4,0.5398,1,111.0,40,7616.43,0,0,0
LOC_031,39.9526,-75.1652,2023-02-06 00:00:00,routine_transaction,184.5,1,0,725.2,725.2,50400.0,0,0,4,0.4978,1,288.0,48,224.65,0,0,0
LOC_033,45.5152,-122.6784,2023-02-06 00:00:00,suspicious_cash_withdrawal,321.53,0,0,0.0,3920.24,7200.0,0,0,2,0.531,1,158.0,65,13531.22,0,0,0
LOC_043,38.9072,-77.0369,2023-02-06 00:00:00,routine_transaction,110.44,1,0,1849.84,0.0,10080.0,0,0,2,0.5466,1,17.0,31,9630.0,0,0,0
LOC_033,45.5152,-122.6784,2023-02-06 16:05:00,suspicious_cash_withdrawal,252.93,1,1,0.0,0.0,34085.0,0,0,3,0.5321,1,222.0,75,2760.37,16,0,0
LOC_014,32.7555,-97.3308,2023-02-06 16:07:00,high_value_transfer,724.18,1,0,381.63,1947.99,18247.0,0,0,12,0.6776,1,134.0,41,10922.78,16,0,0
LOC_011,39.7392,-104.9903,2023-02-06 16:09:00,routine_transaction,97.98,0,0,1340.25,1640.74,32649.0,0,0,5,0.5247,1,18.0,72,7460.33,16,0,0
LOC_004,39.2904,-76.6122,2023-02-06 16:24:00,routine_transaction,59.12,2,1,1650.29,1650.29,16824.0,0,0,6,0.5929,1,257.0,29,9823.64,16,0,0
LOC_034,35.7796,-78.6382,2023-02-06 16:26:00,routine_transaction,79.76,2,1,571.58,0.0,81626.0,0,0,10,0.5136,1,170.0,39,6452.14,16,0,0
LOC_040,47.6062,-122.3321,2023-02-06 16:30:00,routine_transaction,129.48,0,0,0.0,0.0,57150.0,0,0,5,0.5239,1,179.0,31,7581.7,16,0,0
LOC_039,37.3382,-121.8863,2023-02-06 16:32:00,routine_transaction,42.58,0,0,0.0,2184.84,992.0,0,0,3,0.6297,1,80.0,30,13485.0,16,0,0
LOC_026,43.0389,-87.9065,2023-02-06 16:38:00,routine_transaction,7.56,1,0,2352.95,1468.77,35968.0,0,0,6,0.5576,1,145.0,40,8528.72,16,0,0
LOC_005,42.3601,-71.0589,2023-02-06 16:40:00,high_value_transfer,615.16,1,1,980.76,980.76,28360.0,0,0,8,0.5236,1,140.0,26,214.61,16,0,0
LOC_039,37.3382,-121.8863,2023-02-06 16:42:00,unusual_online_activity,590.01,1,0,2852.02,2852.02,16842.0,0,0,3,0.6304,3,140.0,29,9791.74,16,0,0
LOC_013,31.7619,-106.485,2023-02-06 16:48:00,routine_transaction,283.23,1,1,1598.84,1598.84,22608.0,0,0,8,0.7072,1,98.0,40,2008.77,16,0,0
LOC_009,39.9612,-82.9988,2023-02-06 16:54:00,routine_transaction,61.37,2,1,1033.54,1033.54,8692.0,0,0,7,0.5369,1,164.0,75,4294.44,16,0,0
LOC_041,32.2226,-110.9747,2023-02-06 17:21:00,routine_transaction,36.74,1,1,1292.99,1280.18,28878.0,0,0,4,0.5389,1,133.0,33,6217.58,17,0,0
LOC_024,33.4152,-111.8315,2023-02-06 17:23:00,routine_transaction,340.13,0,0,2388.9,3199.93,1043.0,0,0,13,0.6722,3,32.0,24,1149.74,17,0,0
LOC_023,35.1495,-90.049,2023-02-06 17:30:00,unusual_online_activity,190.02,0,0,1406.33,0.0,8250.0,0,0,13,0.6786,1,173.0,21,1528.81,17,0,0
LOC_026,43.0389,-87.9065,2023-02-06 17:32:00,routine_transaction,297.86,2,1,690.56,1517.73,26972.0,0,0,7,0.5566,1,96.0,28,1680.14,17,0,0
LOC_025,25.7617,-80.1918,2023-02-06 17:32:00,suspicious_cash_withdrawal,79.92,2,1,0.0,3067.56,32732.0,0,0,5,0.5,2,274.0,44,9138.76,17,0,0
LOC_020,36.1699,-115.1398,2023-02-06 17:38:00,routine_transaction,69.43,0,0,0.0,2829.6,2498.0,0,0,3,0.6521,1,162.0,30,9281.85,17,0,0
LOC_016,29.7604,-95.3698,2023-02-06 17:46:00,suspicious_cash_withdrawal,485.54,0,0,0.0,1632.17,5386.0,0,0,4,0.605,1,143.0,46,6371.51,17,0,0
LOC_031,39.9526,-75.1652,2023-02-06 17:48:00,routine_transaction,237.86,2,0,2539.73,1113.95,1068.0,0,0,4,0.4985,1,210.0,18,475.63,17,0,0
LOC_031,39.9526,-75.1652,2023-02-06 17:48:00,routine_transaction,265.76,3,1,1664.47,1664.47,12588.0,0,0,5,0.4978,1,92.0,54,4446.17,17,0,0
LOC_033,45.5152,-122.6784,2023-02-06 17:57:00,high_value_transfer,588.54,2,2,234.01,4076.5,51477.0,0,0,4,0.5332,1,130.0,32,714.45,17,0,0
LOC_010,32.7767,-96.797,2023-02-06 18:18:00,routine_transaction,14.08,0,0,361.78,1330.03,2538.0,0,0,4,0.4093,1,154.0,57,3908.65,18,0,0
LOC_023,35.1495,-90.049,2023-02-06 18:39:00,high_value_transfer,567.71,1,0,2574.86,896.44,39999.0,0,0,13,0.6791,1,80.0,63,13884.24,18,0,0
LOC_015,36.7468,-119.7726,2023-02-06 18:39:00,routine_transaction,12.35,0,0,2670.82,2670.82,6879.0,0,0,0,0.4429,1,22.0,25,1846.85,18,0,0
LOC_029,35.4676,-97.5164,2023-02-06 18:59:00,routine_transaction,170.53,1,0,1352.16,1107.69,8339.0,0,0,10,0.5807,1,58.0,24,801.01,18,0,0
LOC_028,40.7128,-74.006,2023-02-07 00:00:00,unusual_online_activity,56.82,0,0,327.58,3925.64,11520.0,0,0,3,0.3801,1,165.0,56,5773.5,0,1,0
LOC_016,29.7604,-95.3698,2023-02-07 00:00:00,suspicious_cash_withdrawal,460.56,1,1,0.0,0.0,374.0,0,1,5,0.6057,1,143.0,46,6371.51,0,1,0
LOC_001,35.0844,-106.6504,2023-02-07 00:00:00,high_value_transfer,420.36,0,0,0.0,0.0,21600.0,0,0,4,0.6434,1,109.0,26,1436.32,0,1,1
LOC_008,38.8339,-104.8214,2023-02-07 00:00:00,routine_transaction,144.22,0,0,870.93,1196.7,25920.0,0,0,6,0.6174,1,44.0,22,206.2,0,1,0
LOC_038,37.7749,-122.4194,2023-02-07 00:00:00,routine_transaction,177.61,1,1,670.66,1050.82,23040.0,0,0,11,0.5698,1,171.0,57,6324.09,0,1,0
LOC_020,36.1699,-115.1398,2023-02-07 00:00:00,routine_transaction,7.84,1,1,2536.49,2536.49,46080.0,0,0,4,0.6509,1,84.0,52,7393.11,0,1,0
LOC_015,36.7468,-119.7726,2023-02-07 00:00:00,routine_transaction,323.21,1,0,330.11,2788.89,9062.0,0,0,0,0.4421,1,42.0,27,8564.46,0,1,1
LOC_001,35.0844,-106.6504,2023-02-07 00:00:00,routine_transaction,139.51,1,0,2688.96,2688.96,456.0,0,1,4,0.6443,1,68.0,53,7089.9,0,1,0
LOC_007,41.8781,-87.6298,2023-02-07 00:00:00,suspicious_cash_withdrawal,690.13,1,1,0.0,0.0,1440.0,0,1,5,0.5573,1,45.0,27,588.5,0,1,0
LOC_025,25.7617,-80.1918,2023-02-07 00:00:00,suspicious_cash_withdrawal,77.12,3,2,0.0,0.0,388.0,0,1,6,0.5008,2,274.0,44,9138.76,0,1,0
LOC_011,39.7392,-104.9903,2023-02-07 00:00:00,high_value_transfer,434.31,1,0,2358.34,1468.77,10453.0,0,0,5,0.5255,1,44.0,24,1995.18,0,1,0
LOC_013,31.7619,-106.485,2023-02-07 00:00:00,routine_transaction,62.29,2,1,1598.84,926.57,8640.0,0,0,8,0.7059,1,173.0,55,6292.29,0,1,0
LOC_032,33.4484,-112.074,2023-02-07 00:00:00,high_value_transfer,1406.25,0,0,2677.93,942.34,24480.0,0,0,5,0.5895,1,218.0,67,6601.5,0,1,1
LOC_015,36.7468,-119.7726,2023-02-07 00:00:00,suspicious_cash_withdrawal,462.21,2,0,2670.82,0.0,321.0,0,0,0,0.4431,3,235.0,35,12154.66,0,1,0
LOC_002,33.749,-84.388,2023-02-07 00:00:00,high_value_transfer,467.67,0,0,975.88,0.0,5760.0,0,0,7,0.5734,1,277.0,58,6142.54,0,1,0
LOC_012,42.3314,-83.0458,2023-02-07 00:00:00,routine_transaction,299.62,0,0,0.0,821.64,31680.0,0,0,7,0.5233,1,166.0,36,9962.5,0,1,0
LOC_030,41.2565,-95.9345,2023-02-07 00:00:00,high_value_transfer,586.08,0,0,2199.12,2199.12,10393.0,0,0,11,0.6817,1,144.0,27,500.84,0,1,0
LOC_043,38.9072,-77.0369,2023-02-07 00:00:00,routine_transaction,364.1,1,0,872.73,872.73,14400.0,0,0,2,0.5455,1,60.0,30,6356.96,0,1,0
LOC_032,33.4484,-112.074,2023-02-07 00:00:00,suspicious_cash_withdrawal,321.1,1,0,22.8,22.8,17280.0,0,0,5,0.5903,1,222.0,22,944.83,0,1,0
LOC_006,35.2271,-80.8431,2023-02-07 00:00:00,routine_transaction,10.44,0,0,1542.82,586.65,18720.0,0,0,10,0.514,1,95.0,51,2990.05,0,1,0
LOC_008,38.8339,-104.8214,2023-02-07 17:20:00,unusual_online_activity,121.82,1,0,870.93,0.0,9680.0,0,0,6,0.6181,3,123.0,69,8354.54,17,1,0
LOC_021,34.0522,-118.2437,2023-02-07 17:38:00,routine_transaction,107.48,0,0,3176.25,1933.77,37058.0,0,0,5,0.5245,1,103.0,20,1379.39,17,1,0
LOC_019,39.0997,-94.5786,2023-02-08 00:00:00,high_value_transfer,482.58,0,0,1663.47,266.05,14400.0,0,0,7,0.5816,1,45.0,54,3914.84,0,2,0
LOC_026,43.0389,-87.9065,2023-02-08 00:00:00,suspicious_cash_withdrawal,464.26,0,0,0.0,0.0,123840.0,0,0,7,0.5574,1,41.0,59,2757.23,0,2,0
LOC_040,47.6062,-122.3321,2023-02-08 00:00:00,suspicious_cash_withdrawal,900.39,0,0,3005.75,3005.75,27360.0,0,0,5,0.5247,1,269.0,25,373.88,0,2,0
LOC_037,32.7157,-117.1611,2023-02-08 00:00:00,unusual_online_activity,141.62,0,0,670.1,0.0,2880.0,0,0,4,0.6129,1,157.0,34,1523.72,0,2,0
LOC_043,38.9072,-77.0369,2023-02-08 00:00:00,routine_transaction,216.6,1,0,0.0,327.58,1440.0,0,0,2,0.5464,1,90.0,73,4069.17,0,2,0
LOC_017,39.7684,-86.1581,2023-02-08 00:00:00,routine_transaction,36.41,0,0,1228.89,1228.89,36000.0,0,0,4,0.6728,1,164.0,67,5692.31,0,2,0
LOC_012,42.3314,-83.0458,2023-02-08 00:00:00,routine_transaction,218.73,1,0,3111.16,3111.16,17280.0,0,0,7,0.5225,1,217.0,32,6397.29,0,2,0
LOC_011,39.7392,-104.9903,2023-02-08 00:00:00,routine_transaction,92.04,1,0,1640.74,1640.74,1890.0,0,0,5,0.5246,1,75.0,64,14389.45,0,2,1
LOC_041,32.2226,-110.9747,2023-02-08 00:00:00,routine_transaction,27.4,0,0,1146.33,0.0,8640.0,0,0,4,0.5381,1,51.0,40,680.55,0,2,0
LOC_011,39.7392,-104.9903,2023-02-08 00:00:00,suspicious_cash_withdrawal,593.78,2,0,0.0,1291.08,8640.0,0,0,5,0.5254,1,106.0,47,1238.11,0,2,0
LOC_041,32.2226,-110.9747,2023-02-08 00:00:00,routine_transaction,174.43,1,0,3668.76,3668.76,34560.0,0,0,4,0.5373,1,98.0,34,8469.43,0,2,0
LOC_039,37.3382,-121.8863,2023-02-08 00:00:00,routine_transaction,42.38,0,0,0.0,0.0,1888.0,0,0,3,0.6292,1,80.0,30,13485.0,0,2,0
LOC_032,33.4484,-112.074,2023-02-08 00:00:00,high_value_transfer,862.75,2,1,2352.95,2882.37,8640.0,0,0,6,0.591,1,16.0,28,9951.68,0,2,0
LOC_010,32.7767,-96.797,2023-02-08 00:00:00,routine_transaction,167.29,0,0,0.0,1901.57,4320.0,0,0,4,0.4105,1,162.0,61,11036.74,0,2,0
LOC_038,37.7749,-122.4194,2023-02-08 00:00:00,routine_transaction,90.1,1,1,0.0,3436.89,7628.0,0,0,12,0.5706,1,167.0,68,5010.31,0,2,0
LOC_035,38.5816,-121.4944,2023-02-08 00:00:00,high_value_transfer,588.46,0,0,2879.25,2879.25,4320.0,0,0,4,0.4944,1,23.0,65,11748.86,0,2,0
LOC_011,39.7392,-104.9903,2023-02-08 00:00:00,routine_transaction,155.21,3,1,896.68,0.0,4320.0,0,0,6,0.5246,1,16.0,37,5619.91,0,2,0
LOC_024,33.4152,-111.8315,2023-02-08 00:00:00,routine_transaction,379.45,0,0,0.0,3675.52,5760.0,0,0,13,0.6711,1,71.0,26,6430.86,0,2,0
LOC_034,35.7796,-78.6382,2023-02-08 00:00:00,routine_transaction,313.83,0,0,0.0,0.0,122400.0,0,0,10,0.5127,1,172.0,49,7719.71,0,2,0
LOC_025,25.7617,-80.1918,2023-02-08 16:29:00,suspicious_cash_withdrawal,291.46,0,0,0.0,1645.54,85949.0,0,0,7,0.5016,1,135.0,57,7142.53,16,2,0
LOC_017,39.7684,-86.1581,2023-02-08 16:42:00,unusual_online_activity,26.5,1,1,2407.84,1107.69,2743.0,0,0,5,0.6734,1,179.0,48,4854.83,16,2,0
LOC_016,29.7604,-95.3698,2023-02-08 16:52:00,routine_transaction,130.93,0,0,0.0,2156.27,35572.0,0,0,5,0.6047,1,149.0,28,860.12,16,2,0
LOC_037,32.7157,-117.1611,2023-02-08 17:33:00,routine_transaction,24.19,1,0,0.0,3760.03,6813.0,0,0,4,0.6136,1,28.0,29,2756.2,17,2,0
LOC_010,32.7767,-96.797,2023-02-08 17:59:00,routine_transaction,223.43,1,1,0.0,946.0,62999.0,0,0,5,0.4097,1,178.0,77,7932.41,17,2,0
LOC_040,47.6062,-122.3321,2023-02-08 18:18:00,routine_transaction,47.38,1,1,234.01,3945.36,13027.0,0,0,6,0.5238,1,61.0,25,459.37,18,2,0
LOC_013,31.7619,-106.485,2023-02-08 18:27:00,suspicious_cash_withdrawal,23.4,0,0,0.0,2214.05,23109.0,0,0,7,0.7064,4,175.0,46,14851.28,18,2,0
LOC_015,36.7468,-119.7726,2023-02-09 00:00:00,routine_transaction,77.47,0,0,254.14,3864.1,31680.0,0,0,1,0.444,1,259.0,67,11310.27,0,3,0
LOC_035,38.5816,-121.4944,2023-02-09 00:00:00,routine_transaction,135.13,1,0,3351.0,3291.52,29252.0,0,0,4,0.4934,1,155.0,21,1670.99,0,3,0
LOC_043,38.9072,-77.0369,2023-02-09 00:00:00,routine_transaction,176.6,1,1,2652.14,2652.14,8640.0,0,0,3,0.5453,1,69.0,64,13374.89,0,3,0
LOC_024,33.4152,-111.8315,2023-02-09 00:00:00,routine_transaction,172.8,1,0,0.0,0.0,10080.0,0,0,12,0.6716,1,139.0,57,5141.19,0,3,0
LOC_038,37.7749,-122.4194,2023-02-09 00:00:00,routine_transaction,50.83,1,1,1210.21,2419.86,1440.0,0,0,12,0.5695,1,96.0,28,105.01,0,3,0
LOC_031,39.9526,-75.1652,2023-02-09 00:00:00,routine_transaction,34.38,0,0,0.0,2022.53,9100.0,0,0,4,0.4985,1,251.0,24,1484.76,0,3,0
LOC_028,40.7128,-74.006,2023-02-09 00:00:00,high_value_transfer,831.81,0,0,1759.86,129.61,3252.0,0,0,3,0.3811,1,150.0,36,8579.69,0,3,0
LOC_038,37.7749,-122.4194,2023-02-09 00:00:00,unusual_online_activity,897.04,2,1,4050.39,4050.39,44640.0,0,0,12,0.5703,1,173.0,28,4630.58,0,3,0
LOC_009,39.9612,-82.9988,2023-02-09 00:00:00,routine_transaction,209.61,0,0,3203.69,3232.17,57600.0,0,0,6,0.5359,1,137.0,30,8697.11,0,3,1
LOC_004,39.2904,-76.6122,2023-02-09 00:00:00,unusual_online_activity,268.53,0,0,1096.88,586.65,90720.0,0,0,7,0.5937,1,180.0,24,603.79,0,3,0
LOC_027,36.1627,-86.7816,2023-02-09 00:00:00,routine_transaction,74.39,0,0,0.0,0.0,33477.0,0,0,7,0.5322,1,258.0,22,1839.1,0,3,0
LOC_005,42.3601,-71.0589,2023-02-09 00:00:00,routine_transaction,317.27,0,0,3328.18,0.0,33586.0,0,0,5,0.5227,1,84.0,36,5615.26,0,3,0
LOC_031,39.9526,-75.1652,2023-02-09 00:00:00,high_value_transfer,981.66,1,1,1755.16,1755.16,7200.0,0,0,5,0.4993,1,165.0,53,3134.47,0,3,0
LOC_009,39.9612,-82.9988,2023-02-09 00:00:00,routine_transaction,60.81,1,0,0.0,2677.93,2880.0,0,0,6,0.5368,1,199.0,18,8086.04,0,3,0
LOC_026,43.0389,-87.9065,2023-02-09 00:00:00,suspicious_cash_withdrawal,263.78,1,1,0.0,1060.09,10393.0,0,0,8,0.5582,1,63.0,53,2104.74,0,3,0
LOC_003,30.2672,-97.7431,2023-02-09 00:00:00,routine_transaction,220.07,0,0,1241.93,1241.93,5760.0,0,0,2,0.5071,1,105.0,72,7225.06,0,3,0
LOC_019,39.0997,-94.5786,2023-02-09 00:00:00,routine_transaction,154.6,1,0,885.57,0.0,133920.0,0,0,5,0.5806,1,113.0,22,634.17,0,3,0
LOC_034,35.7796,-78.6382,2023-02-09 00:00:00,routine_transaction,60.2,1,0,0.0,681.33,23040.0,0,0,10,0.5135,1,129.0,27,7537.4,0,3,0
LOC_001,35.0844,-106.6504,2023-02-09 00:00:00,suspicious_cash_withdrawal,965.78,0,0,0.0,1878.22,30240.0,0,0,5,0.6452,1,104.0,20,9427.06,0,3,0
LOC_008,38.8339,-104.8214,2023-02-09 00:00:00,routine_transaction,75.79,0,0,2159.44,0.0,30240.0,0,0,6,0.617,1,140.0,56,1615.04,0,3,0
LOC_006,35.2271,-80.8431,2023-02-09 16:09:00,routine_transaction,56.35,0,0,2841.44,1054.34,43181.0,0,0,10,0.5147,1,75.0,44,5095.73,16,3,0
LOC_025,25.7617,-80.1918,2023-02-09 16:27:00,routine_transaction,224.73,1,1,3758.77,3758.77,34107.0,0,0,7,0.5008,1,63.0,76,7551.89,16,3,0
LOC_035,38.5816,-121.4944,2023-02-09 16:28:00,routine_transaction,158.41,1,0,1557.96,1557.96,57148.0,0,0,4,0.4925,1,16.0,28,1512.16,16,3,0
LOC_010,32.7767,-96.797,2023-02-09 16:29:00,routine_transaction,360.02,1,0,2493.1,0.0,11069.0,0,0,5,0.4088,1,68.0,68,6400.59,16,3,0
LOC_003,30.2672,-97.7431,2023-02-09 16:34:00,routine_transaction,117.28,1,0,1211.01,1211.01,18274.0,0,0,2,0.5062,1,16.0,60,3665.77,16,3,0
LOC_040,47.6062,-122.3321,2023-02-09 17:46:00,routine_transaction,301.56,1,0,2715.69,2715.69,19786.0,0,0,6,0.523,1,118.0,49,10389.6,17,3,0
LOC_031,39.9526,-75.1652,2023-02-09 17:50:00,routine_transaction,45.77,2,1,0.0,1099.81,25550.0,0,0,5,0.4985,1,109.0,25,5978.12,17,3,0
LOC_030,41.2565,-95.9345,2023-02-09 17:53:00,routine_transaction,49.99,0,0,0.0,0.0,15473.0,0,0,9,0.6822,1,139.0,62,2299.64,17,3,0
LOC_006,35.2271,-80.8431,2023-02-10 00:00:00,routine_transaction,130.2,1,1,530.45,1510.66,12960.0,0,0,11,0.5154,1,172.0,23,9695.04,0,4,0
LOC_042,36.8529,-75.978,2023-02-10 00:00:00,routine_transaction,393.94,0,0,1786.85,1225.77,4708.0,0,0,7,0.4394,1,126.0,78,2300.53,0,4,0
LOC_014,32.7555,-97.3308,2023-02-10 00:00:00,suspicious_cash_withdrawal,474.02,0,0,1211.44,1852.09,55140.0,0,0,10,0.6781,5,166.0,62,2963.29,0,4,0
LOC_024,33.4152,-111.8315,2023-02-10 00:00:00,routine_transaction,7.81,1,1,0.0,0.0,2880.0,0,0,12,0.6721,1,198.0,68,4201.22,0,4,0
LOC_035,38.5816,-121.4944,2023-02-10 00:00:00,routine_transaction,301.02,2,0,0.0,0.0,34954.0,0,0,4,0.4916,1,45.0,40,2290.1,0,4,0
LOC_023,35.1495,-90.049,2023-02-10 00:00:00,routine_transaction,243.95,0,0,722.24,722.24,7200.0,0,0,13,0.6796,1,165.0,34,112.76,0,4,0
LOC_011,39.7392,-104.9903,2023-02-10 00:00:00,routine_transaction,13.48,0,0,0.0,897.19,31680.0,0,0,6,0.5237,1,148.0,38,8342.79,0,4,0
LOC_003,30.2672,-97.7431,2023-02-10 00:00:00,high_value_transfer,1016.69,2,0,279.43,0.0,84960.0,0,0,2,0.5071,1,139.0,20,1889.78,0,4,0
LOC_032,33.4484,-112.074,2023-02-10 00:00:00,unusual_online_activity,321.66,0,0,1618.13,1793.58,1782.0,0,0,4,0.5917,1,219.0,27,4846.68,0,4,1
LOC_010,32.7767,-96.797,2023-02-10 00:00:00,routine_transaction,155.02,1,0,1493.97,0.0,53280.0,0,0,5,0.4079,1,69.0,21,232.56,0,4,0
LOC_023,35.1495,-90.049,2023-02-10 00:00:00,high_value_transfer,715.15,1,1,896.44,896.44,25920.0,0,0,14,0.6801,1,10.0,48,3313.07,0,4,0
LOC_007,41.8781,-87.6298,2023-02-10 00:00:00,routine_transaction,108.76,0,0,1365.64,0.0,28800.0,0,0,6,0.5563,1,75.0,32,2774.35,0,4,0
LOC_019,39.0997,-94.5786,2023-02-10 00:00:00,suspicious_cash_withdrawal,322.47,1,0,0.0,896.68,2880.0,0,0,5,0.5814,1,28.0,36,6481.35,0,4,0
LOC_019,39.0997,-94.5786,2023-02-10 00:00:00,routine_transaction,119.55,2,1,663.61,0.0,139680.0,0,0,6,0.5804,1,137.0,51,1475.46,0,4,0
LOC_024,33.4152,-111.8315,2023-02-10 00:00:00,routine_transaction,162.41,2,2,3263.55,2388.9,69120.0,0,0,13,0.671,1,82.0,37,12526.71,0,4,0
LOC_031,39.9526,-75.1652,2023-02-10 00:00:00,high_value_transfer,930.99,3,1,0.0,198.37,30240.0,0,0,5,0.4993,1,55.0,31,9733.83,0,4,1
LOC_035,38.5816,-121.4944,2023-02-10 00:00:00,routine_transaction,7.72,3,0,4022.97,0.0,28800.0,0,0,4,0.4907,1,91.0,76,3621.98,0,4,0
LOC_035,38.5816,-121.4944,2023-02-10 00:00:00,routine_transaction,97.32,4,0,0.0,1557.96,66240.0,0,0,4,0.4898,1,131.0,26,416.89,0,4,0
LOC_032,33.4484,-112.074,2023-02-10 00:00:00,suspicious_cash_withdrawal,417.21,1,0,480.86,412.16,19160.0,0,0,4,0.5925,1,29.0,47,3293.06,0,4,0
LOC_039,37.3382,-121.8863,2023-02-10 00:00:00,routine_transaction,342.69,0,0,3362.88,3362.88,37440.0,0,0,3,0.6281,1,116.0,21,1637.75,0,4,0
LOC_035,38.5816,-121.4944,2023-02-10 00:00:00,routine_transaction,115.27,5,0,0.0,3966.95,19105.0,0,0,4,0.4888,1,40.0,59,13542.41,0,4,0
LOC_001,35.0844,-106.6504,2023-02-10 00:00:00,unusual_online_activity,197.05,1,1,1211.91,1388.09,33120.0,0,0,6,0.646,3,39.0,54,2610.67,0,4,0
LOC_031,39.9526,-75.1652,2023-02-10 00:00:00,routine_transaction,3.89,4,1,3865.75,3865.75,4320.0,0,0,5,0.5,1,63.0,26,1429.61,0,4,0
LOC_031,39.9526,-75.1652,2023-02-10 00:00:00,routine_transaction,158.76,5,2,1755.16,2422.43,7200.0,0,0,6,0.4993,1,140.0,48,5529.92,0,4,0
LOC_009,39.9612,-82.9988,2023-02-10 00:00:00,suspicious_cash_withdrawal,421.0,2,1,0.0,701.71,43200.0,0,0,7,0.5377,1,47.0,60,412.78,0,4,0
LOC_015,36.7468,-119.7726,2023-02-10 00:00:00,high_value_transfer,458.91,1,1,3482.52,3482.52,0.0,1,1,2,0.445,1,141.0,26,341.24,0,4,0
LOC_028,40.7128,-74.006,2023-02-10 16:01:00,routine_transaction,188.7,0,0,3935.75,3935.75,8161.0,0,0,1,0.3805,1,123.0,54,5077.06,16,4,0
LOC_027,36.1627,-86.7816,2023-02-10 16:28:00,high_value_transfer,568.88,0,0,974.57,974.57,9628.0,0,0,7,0.5331,1,105.0,19,1307.86,16,4,0
LOC_035,38.5816,-121.4944,2023-02-10 16:34:00,routine_transaction,61.66,4,0,3966.95,777.13,15836.0,0,0,4,0.4898,1,86.0,26,5705.4,16,4,0
LOC_041,32.2226,-110.9747,2023-02-10 16:50:00,routine_transaction,237.0,0,0,921.7,3306.45,6770.0,0,0,2,0.5365,1,115.0,49,14021.4,16,4,0
LOC_015,36.7468,-119.7726,2023-02-10 16:52:00,routine_transaction,327.86,1,0,2806.31,0.0,39892.0,0,0,2,0.4442,1,104.0,40,480.16,16,4,0
LOC_021,34.0522,-118.2437,2023-02-10 17:06:00,routine_transaction,321.15,0,0,0.0,1991.99,310626.0,0,0,4,0.5237,1,179.0,46,7005.05,17,4,0
LOC_031,39.9526,-75.1652,2023-02-10 17:45:00,routine_transaction,8.45,4,1,0.0,144.16,55785.0,0,0,6,0.5,1,141.0,22,1115.3,17,4,0
LOC_013,31.7619,-106.485,2023-02-10 18:07:00,suspicious_cash_withdrawal,1362.55,0,0,1568.58,849.24,14453.0,0,0,8,0.707,1,106.0,29,2429.68,18,4,0
LOC_004,39.2904,-76.6122,2023-02-11 00:00:00,high_value_transfer,446.3,0,0,820.03,0.0,41760.0,0,0,7,0.5945,1,111.0,39,2232.84,0,5,1
LOC_011,39.7392,-104.9903,2023-02-11 00:00:00,routine_transaction,62.59,1,0,930.86,0.0,46080.0,0,0,5,0.5229,1,44.0,49,5212.28,0,5,1
LOC_012,42.3314,-83.0458,2023-02-11 00:00:00,routine_transaction,56.85,0,0,0.0,757.41,10080.0,0,0,5,0.5216,1,283.0,27,1351.69,0,5,0
LOC_010,32.7767,-96.797,2023-02-11 00:00:00,suspicious_cash_withdrawal,313.39,1,0,0.0,1608.14,14400.0,0,0,5,0.4092,1,105.0,59,9749.46,0,5,0
LOC_011,39.7392,-104.9903,2023-02-11 00:00:00,suspicious_cash_withdrawal,503.62,2,0,0.0,0.0,11520.0,0,0,5,0.5237,1,129.0,36,3465.54,0,5,0
LOC_032,33.4484,-112.074,2023-02-11 00:00:00,unusual_online_activity,56.38,2,1,1020.73,1020.73,8640.0,0,0,5,0.5932,1,170.0,24,1882.77,0,5,0
LOC_027,36.1627,-86.7816,2023-02-11 00:00:00,routine_transaction,138.66,1,0,0.0,1616.13,8640.0,0,0,7,0.534,1,75.0,52,6118.2,0,5,0
LOC_013,31.7619,-106.485,2023-02-11 00:00:00,suspicious_cash_withdrawal,826.28,1,1,1568.58,1568.58,1440.0,0,1,9,0.7075,1,39.0,29,905.25,0,5,0
LOC_031,39.9526,-75.1652,2023-02-11 00:00:00,suspicious_cash_withdrawal,291.06,4,2,0.0,3843.45,15840.0,0,0,7,0.5007,1,142.0,34,4437.48,0,5,0
LOC_013,31.7619,-106.485,2023-02-11 00:00:00,high_value_transfer,1001.13,2,2,0.0,0.0,72000.0,0,0,10,0.7081,1,65.0,22,8627.08,0,5,0
